,,,,,,,,,,,,,
1,,09/05/2023,,backtest onchain metrics,https://twitter.com/onchain_edge/status/1655867155047657474,,,,,,,,
2,,09/05/2023,,,,,,,,,,,
3,,09/05/2023,,,,,,,,,,,
4,,09/05/2023,,BTC trying to compete with eth,https://twitter.com/onchain_edge/status/1655875287731818497,,,,,,,,
1,,10/05/2023,,CPI inflation,https://twitter.com/onchain_edge/status/1656283913235619840,,,,,,,,
2,,10/05/2023,,Bitcoin market material indicators retweet,https://twitter.com/onchain_edge/status/1656273385046048768,,,,,,,,
3,,10/05/2023,,how to use chat gpt and defil lama,,,,,,,,,
4,,10/05/2023,,,,,,,,,,,
1,,11/05/2023,,,https://typefully.com/onchain_edge/MatBpO6,,,,,,,,
2,,11/05/2023,,,,,,,,,,,
3,,11/05/2023,,,,,,,,,,,
4,,11/05/2023,,,,,,,,,,,
1,,12/05/2023,,,,,,,,,,,
2,,12/05/2023,,,,,,,,,,,
3,,12/05/2023,,,,,,,,,,,
4,,12/05/2023,,,,,,,,,,,
1,,13/05/2023,,,,,,,,,,,
2,,13/05/2023,,,,,,,,,,,
3,,13/05/2023,,,,,,,,,,,
4,,13/05/2023,,,,,,,,,,,
1,,14/05/2023,,,,,,,,,,,
2,,14/05/2023,,,,,,,,,,,
3,,14/05/2023,,,,,,,,,,,
4,,14/05/2023,,,,,,,,,,,
1,20230040,15/05/2023,,onchain index,,Are you wondering when to buy or sell btc,BTC,Onchain,https://typefully.com/?a=37547&d=1485867,,,,
2,20230005,15/05/2023,,,,#Bitcoin to $150k,BTC,Onchain,https://typefully.com/onchain_edge/3eLNqbT,,,,
3,,15/05/2023,,,,,,,,,,,
4,,15/05/2023,,,,,,,,,,,
1,20230009,16/05/2023,,,,The sustained uptick in #Bitcoin fee revenue,BTC,Onchain,https://typefully.com/onchain_edge/huN3J5f,,,,
2,,16/05/2023,,chat gpt 4 and defillama,,,,,,,,,
3,,16/05/2023,,,,,,,,,,,
4,,16/05/2023,,,,,,,,,,,
1,20230020,17/05/2023,,,https://typefully.com/?a=37547&d=1560246,$BTC RHODL (market bottom/top) indicator is at 285,BTC,Onchain,https://typefully.com/onchain_edge/Uwlj46U,,,,
2,,17/05/2023,,,,,,,,,,,
3,,17/05/2023,,,,,,,,,,,
4,,17/05/2023,,,,,,,,,,,
1,20230026,18/05/2023,,,,aSOPR,BTC,Onchain,https://typefully.com/onchain_edge/1S4EGnS,,https://studio.glassnode.com/metrics?a=BTC&ema=30&m=indicators.SoprAdjusted&mAvg=0&mMedian=0&resolution=24h&s=1584486118&u=1681084800&utm_campaign=woc_03_2023&utm_campaign=woc_03_2023&utm_medium=insights_woc&utm_medium=insights_woc&utm_source=gn_insights&utm_source=gn_insights&zoom=,,
2,,18/05/2023,,cherry pick tweet,,,,,,,,,
3,,18/05/2023,,,,,,,,,,,
4,,18/05/2023,,,,,,,,,,,
1,20230032,19/05/2023,,,,How healthy is the $btc market,BTC,Onchain,https://typefully.com/onchain_edge/AK8AsPG,,,,
2,,19/05/2023,,,https://typefully.com/?a=37547&d=1560246,$BTC RHODL (market bottom/top) indicator is at 285,BTC,Onchain,https://typefully.com/onchain_edge/Uwlj46U,,,,
1,20230026,23/05/2023,,,https://typefully.com/?a=37547&d=1575483,aSOPR,BTC,Onchain,https://typefully.com/onchain_edge/1S4EGnS,,,,
1,,29/05/2023,,,,,,,,,,,
2,,29/05/2023,,,,,,,,,,,
1,20230036,30/05/2023,,,,,,,,,,,
1,,12/06/2023,,cvi all time low,https://twitter.com/onchain_edge/status/1668147265771544576,,,,,,,,
2,,12/06/2023,,nft golden cross,,,,,,,,,
1,,13/06/2023,,btc dominance alts getting rekt,,,,,,,,,
2,,13/06/2023,,looks like this was a hard resistance: https://twitter.com/onchain_edge/status/1645003638832779265,,,,,,,,,
1,,14/06/2023,,,,,,,,,,,
2,,14/06/2023,,,,,,,,,,,
1,,15/06/2023,,,,,,,,,,,
2,,15/06/2023,,,,,,,,,,,
1,,16/06/2023,,,,,,,,,,,
2,,16/06/2023,,,,,,,,,,,
1,,17/06/2023,,,,,,,,,,,
2,,17/06/2023,,,,,,,,,,,
1,,18/06/2023,,,,,,,,,,,
2,,18/06/2023,,,,,,,,,,,
1,,19/06/2023,,,,,,,,,,,
2,,19/06/2023,,,,,,,,,,,
1,,20/06/2023,,,,,,,,,,,
2,,20/06/2023,,,,,,,,,,,
1,,21/06/2023,,,,,,,,,,,
2,,21/06/2023,,,,,,,,,,,
1,,22/06/2023,,,,,,,,,,,
2,,22/06/2023,,,,,,,,,,,
1,,23/06/2023,,,,,,,,,,,
2,,11/06/2023,,,,,,,,,,,
1,,12/06/2023,,,,,,,,,,,
2,,12/06/2023,,,,,,,,,,,
1,,13/06/2023,,,,,,,,,,,
2,,13/06/2023,,,,,,,,,,,
1,,14/06/2023,,,,,,,,,,,
2,,14/06/2023,,,,,,,,,,,
1,,15/06/2023,,,,,,,,,,,
